     #       wl_eff      surface    bandpass1  conv_AB
___________________________________________________

     1    35612.324     6916.406     4295.052    2.767
     2    45096.273     8731.955     5686.212    3.225
     3    56894.527    12800.487     8149.752    3.681
     4    79576.359    25676.100    16509.172    4.323
     5   238433.328    52962.863    40779.805    6.663
     6   728528.500   205275.859   200535.500    8.985
     7  1569719.875   357465.188   257212.078   10.723
