     #       wl_eff      surface    bandpass1  conv_AB
___________________________________________________

   131    21637.975     2724.225     1636.930    1.866
   132    21187.887      192.206      126.743    1.838
   133    21418.641      220.147      143.724    1.856
   134    21606.957      224.638      147.318    1.872
   135    16524.459     2734.337     1670.254    1.400
   136    12475.939     2514.024     1665.379    0.917
   137    22210.918     3839.189     2389.135    1.904
   138    21633.107     3078.977     1896.048    1.863
   139     6350.482     5278.415     3519.950    0.244
   140     4413.084      959.200      717.507   -0.082
   141     5512.104      893.100      728.104    0.025
   142     6585.921     1591.000     1282.209    0.205
   143     8059.882     1495.100      924.601    0.455
   144     5934.866     4350.000     3148.255    0.136
   145     3584.707      495.901      679.197    0.959
   146     4230.141      956.149      722.216    0.006
   147     5498.251     1147.030      859.044    0.026
   148     6622.500     1652.705     1470.038    0.206
   149     8000.684     1474.040     1173.214    0.444
   150     3649.831      361.308      338.587    0.852
   151     4272.285      850.979      602.960   -0.049
   152     5541.044     1117.158      812.729    0.033
   153     6608.471     1491.834     1300.288    0.212
   154     7888.485     1232.686      901.574    0.436
   155     5065.377      787.754      484.629   -0.033
   156     3652.751      373.944      286.985    0.849
   157     4593.148      864.814      580.147   -0.097
   158     5376.896      793.786      526.616    0.003
   159     6503.534     1502.254      946.434    0.203
   160     8625.518     1422.666     1269.675    0.504
   161     9599.803      509.545      378.566    0.551
   162     9053.886     1168.914      951.186    0.535
   163     2018.169      143.806      162.588    1.898
   164     3523.768      587.708      397.942    0.998
   165     4798.006     1327.291      852.544   -0.073
   166     6258.645     1333.650      808.758    0.164
   167     7655.315     1345.910      899.276    0.395
   168     8984.980     1193.529      924.301    0.531
   169     5554.315     1022.051      721.909    0.033
   170     7429.210      692.216      471.833    0.372
   171     8607.828      631.303      461.251    0.524
   172     3725.000      460.000      450.000    0.643
   173     4250.000      510.000      500.000   -0.110
   174     4331.592      945.930      586.891   -0.080
   175     5369.987      902.606      577.075    0.010
   176     6594.536     1199.059      761.380    0.226
   177     8262.681     1941.264     1205.236    0.461
   178    10866.213     4590.561     2754.916    0.681
   179     6811.052     4147.222     2838.508    0.146
   180     6695.868     4076.948     2801.777    0.134
   181     3659.269      501.397      384.962    0.742
   182     4340.813      814.250      554.387   -0.086
   183     5429.196      820.000      543.013    0.012
   184     8068.597     1605.435     1131.623    0.445
   185     4433.630     1067.932      687.566   -0.067
   186    19078.867     5451.536     5395.383    1.547
   187     3671.235      515.584      388.058    0.704
   188     4388.835     1021.311      777.732   -0.045
   189    12535.546     2640.491     1684.503    0.923
   190    16514.643     2902.524     1802.033    1.396
   191    21612.490     2734.744     1884.408    1.857
   192    37752.699     5787.168     3729.271    2.879
   193    47577.914     6227.936     4589.873    3.320
   194   116861.094    62899.770    41555.820    4.953
   195   243379.750   104809.516    72918.859    6.573
   196   622165.500   302667.969   217082.516    8.488
   197  1021898.188   331994.969   254266.766    9.728
   198    35612.324     6916.406     4295.052    2.768
   199    45096.273     8731.955     5686.212    3.225
   200    56894.527    12800.487     8149.752    3.681
   201    79576.359    25676.100    16509.172    4.323
   202   238433.328    52962.863    40779.805    6.663
   203   728528.500   205275.859   200535.500    8.985
   204  1569719.875   357465.188   257212.078   10.723
   205    44981.090     9491.269     6093.748    3.216
   206    68295.242    27961.080    19932.418    3.923
   207   144830.625    45509.801    31667.240    5.569
   208    60077.727    11012.043     7307.438    3.801
   209    67916.031     5683.288     3973.159    4.070
   210    77537.547    14698.203     9627.388    4.321
   211    96784.609    22124.953    15515.012    4.761
   212   113309.727    11696.159     8041.185    5.128
   213   149148.297    16757.906    11958.578    5.703
   214   116765.078    56885.547    38683.203    4.984
   215  1025099.125   312472.062   273072.719    9.717
   216  1071516.625   243523.188   222113.766    9.870
   217  1267493.125   207580.984   241610.469   10.245
   218  1550992.000   479514.000   471621.531   10.606
   219  1723292.250   591284.500   512518.750   10.842
   220  1810031.250   468713.875   398464.375   11.080
   221  2022671.625   367067.812   332857.281   11.885
   222   687034.312   261925.453   351771.219    8.644
   223   617687.312   137838.766   143230.031    8.633
   224   807942.438   268551.250   280974.125    9.141
   225   937442.625   426097.500   312022.469    9.429
   226   952905.188   410443.656   326701.688    9.420
   227   908818.812   563239.875   465200.750    8.934
   228  1024737.375   286819.125   232673.562    9.756
   229   100022.352    15780.013    10580.804    4.856
   230   113533.688     6181.819     4818.809    5.138
   231   118902.703    52571.387    37502.660    5.033
   232   128181.742    20803.234    13347.608    5.376
   233   151592.859    19332.027    16473.766    5.730
   234   210276.203    65556.406    52334.461    6.310
   235   238020.547    67786.188    52454.801    6.622
   236    33059.910     1835.143     1424.518    2.646
   237    35905.355     8145.109     5747.733    2.764
   238    48575.203    13954.040     9083.325    3.341
   239   608528.375   134179.781   149257.531    8.583
   240    73974.617    26933.287    19581.848    4.120
   241    76622.445     6843.812     4780.894    4.317
   242     4338.132     1066.093      741.455   -0.020
   243     5483.421      970.584      707.616    0.017
   244     6585.404     1592.027     1375.206    0.202
   245     8132.234     1643.654      990.505    0.458
   246     8746.482      421.368      327.409    0.526
   247     5008.365       98.431       62.227   -0.066
   248     6568.168       93.972       59.310    0.355
   249     3482.591      329.882      230.859    1.146
   250     4106.344      152.988      103.037   -0.106
   251     4696.729      203.931      129.018   -0.120
   252     5503.646      223.784      142.373    0.029
   253     3583.363      618.075      418.223    0.881
   254     4685.299       93.034       67.206   -0.124
   255     3724.875       97.988       76.480    0.859
   256     8173.952       47.466       33.942    0.488
